keyword,theme,sub_theme,intent,corporate_transport_score,funding_intent_score,over_3m_score,financial_health_score,cpc_score,total_score,monthly_search_range,estimated_monthly_searches,competition,top_bid_low,top_bid_high,rank,recommended_match_type,initial_max_cpc,reason,risk,source,notes
支払いサイト 運送 支払い 間に合わない,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,5,25,6,8,未評価,44,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
請求書 入金 支払い 間に合わない,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,5,25,6,8,未評価,44,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
入金サイト 運送 支払い 間に合わない,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,5,25,6,8,未評価,44,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
売掛金 入金 支払い 間に合わない,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,5,25,6,8,未評価,44,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック DPF 修理 資金,修理・事故・稼働停止,部品・重整備,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,エンジン・ミッション等の重整備は一括支払困難のシグナル。,修理方法の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック クラッチ 修理 資金,修理・事故・稼働停止,部品・重整備,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,エンジン・ミッション等の重整備は一括支払困難のシグナル。,修理方法の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック ターボ 修理 資金,修理・事故・稼働停止,部品・重整備,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,エンジン・ミッション等の重整備は一括支払困難のシグナル。,修理方法の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック デフ 修理 資金,修理・事故・稼働停止,部品・重整備,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,エンジン・ミッション等の重整備は一括支払困難のシグナル。,修理方法の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック ラジエーター 修理 資金,修理・事故・稼働停止,部品・重整備,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,エンジン・ミッション等の重整備は一括支払困難のシグナル。,修理方法の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック 修理 資金,修理・事故・稼働停止,修理費支払,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,稼働停止回避・高額修理の資金需要。,修理業者探し・工賃相場の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック 冷凍機 修理 資金,修理・事故・稼働停止,部品・重整備,稼働継続の緊急資金,15,12,6,10,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,エンジン・ミッション等の重整備は一括支払困難のシグナル。,修理方法の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運送会社 資金ショート,既存配信監査,既存設定,既存Google広告キーワード,25,12,6,0,未評価,43,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,既存設定との差分・重複を確認するために記録。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
トラック 故障 稼働停止 資金,修理・事故・稼働停止,事故・保険金待ち,事故後のつなぎ資金,15,12,6,8,未評価,41,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,事故・保険金待ちで売上停止と支払いが重なる局面。,損害賠償・保険相談だけの可能性,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運送会社 車両 修理代 分割,修理・事故・稼働停止,修理費支払,稼働継続の緊急資金,25,0,6,10,未評価,41,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,稼働停止回避・高額修理の資金需要。,修理業者探し・工賃相場の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運送会社 車両 修理費 分割,修理・事故・稼働停止,修理費支払,稼働継続の緊急資金,25,0,6,10,未評価,41,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,稼働停止回避・高額修理の資金需要。,修理業者探し・工賃相場の混入,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
高速料金 運送会社 引き落とし,燃料・ETC,カード・引落,燃料・通行費の支払資金,25,0,6,10,未評価,41,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,後払いカード・高速料金の支払期日と入金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
高速料金 運送会社 限度額 足りない,燃料・ETC,カード・引落,燃料・通行費の支払資金,25,0,6,10,未評価,41,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,後払いカード・高速料金の支払期日と入金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
物流会社 法人融資,直接金融・比較,運送業向け資金調達,法人向け事業資金を探す,15,12,6,8,未評価,41,未調査,,CPC不明,CPC不明,CPC不明,B,KWP再調査後に判断,—,案件との整合性が高い対照群。,金融比較・他業種の混入、CPC上昇の可能性,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
AdBlue 運送会社 引き落とし,燃料・ETC,カード・引落,燃料・通行費の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,後払いカード・高速料金の支払期日と入金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
AdBlue 運送会社 限度額 足りない,燃料・ETC,カード・引落,燃料・通行費の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,後払いカード・高速料金の支払期日と入金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ガソリンカード 支払い,燃料・ETC,カード・引落,燃料・通行費の支払資金,5,20,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,後払いカード・高速料金の支払期日と入金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
ガソリンカード 支払い 資金繰り,燃料・ETC,カード・引落,燃料・通行費の支払資金,5,20,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,後払いカード・高速料金の支払期日と入金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運送業 入金サイト 長い,入金ギャップ,運送会社明示,入金前の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,運送会社を明示した回収サイト起点の資金不足。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運賃 入金 遅い,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運賃 入金 遅延,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
運賃 入金 翌々月,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
下請け 支払い 運転資金,傭車・外注,協力会社・外注,協力会社等への支払原資,5,20,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,運送会社の下請け・外注支払いの資金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
下請け 支払い 資金繰り,傭車・外注,協力会社・外注,協力会社等への支払原資,5,20,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,運送会社の下請け・外注支払いの資金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
下請け 支払い 立替,傭車・外注,協力会社・外注,協力会社等への支払原資,5,20,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,運送会社の下請け・外注支払いの資金ギャップ。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
荷主 入金 遅い,入金ギャップ,荷主・元請・売掛金,入金前の支払資金,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,荷主・元請からの入金と先払いコストのズレ。,会計・契約条件の情報収集,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
荷主 入金 遅い 運送会社,既存配信監査,既存設定,既存Google広告キーワード,25,0,6,8,未評価,39,未調査,,CPC不明,CPC不明,CPC不明,C,出稿しない,—,既存設定との差分・重複を確認するために記録。,,追加KWPシード（要実測）,KWP未調査。検索数・CPCを推測していない。
